s_no,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
804,2007-04-30,TCS,1241.05,1269.9,1205.0,1266.0,1234.5,972013,1224868285.05,1260.14,,2.551640340218712,1228.2975000000001,1240.369
752,2007-05-03,TCS,1274.8,1294.8,1272.55,1290.2,1266.0,1660757,2139254577.75,1288.12,,1.9115323854660384,1233.3475,1239.9769999999999
753,2007-05-04,TCS,1299.0,1329.9,1269.0,1273.05,1290.2,1775300,2284407624.85,1286.77,,-1.3292512788714996,1236.8674999999998,1239.4470000000001
754,2007-05-07,TCS,1282.0,1284.9,1265.15,1272.9,1273.05,1388332,1769389545.5,1274.47,,-0.011782726522906687,1240.5925000000002,1239.228
755,2007-05-08,TCS,1270.0,1280.0,1257.25,1266.55,1272.9,2047751,2602074668.7,1270.7,,-0.49886086888209097,1244.21,1238.673
756,2007-05-09,TCS,1300.0,1300.0,1225.0,1239.5,1266.55,1174957,1457205599.95,1240.22,,-2.1357230271209153,1245.325,1237.9160000000002
757,2007-05-10,TCS,1245.0,1289.9,1226.0,1229.7,1239.5,761050,941306378.75,1236.85,,-0.7906413876563094,1246.9425,1236.788
758,2007-05-11,TCS,1250.0,1259.0,1210.0,1252.55,1229.7,966914,1200403472.05,1241.48,,1.8581767910872495,1250.0425,1236.556
759,2007-05-14,TCS,1278.5,1278.5,1246.1,1250.25,1252.55,315094,395828478.3,1256.22,,-0.1836254041754784,1252.5075000000002,1237.693
760,2007-05-15,TCS,1260.0,1260.0,1225.0,1238.05,1250.25,1050780,1295332993.1,1232.73,,-0.9758048390321973,1251.31,1237.361
761,2007-05-16,TCS,1265.0,1265.0,1210.55,1224.2,1238.05,1630904,1991901721.4,1221.35,,-1.118694721537895,1248.5075000000002,1237.674
762,2007-05-17,TCS,1233.1,1253.7,1230.0,1250.0,1224.2,732815,911562354.45,1243.92,,2.107498774710011,1248.4950000000001,1239.563
763,2007-05-18,TCS,1259.95,1276.0,1250.0,1252.85,1250.0,730251,921393535.3,1261.75,,0.2279999999999927,1248.7625,1240.675
764,2007-05-21,TCS,1270.0,1270.0,1230.0,1237.05,1252.85,714211,884435374.95,1238.34,,-1.2611246358303034,1248.4699999999998,1241.58
765,2007-05-22,TCS,1237.5,1244.0,1221.05,1230.65,1237.05,1540056,1896796861.0,1231.64,,-0.5173598480255336,1247.1200000000001,1241.825
766,2007-05-23,TCS,1241.5,1241.5,1225.1,1233.4,1230.65,317953,392361635.65,1234.02,,0.22345914760492422,1246.4,1242.25
767,2007-05-24,TCS,1250.0,1250.0,1221.0,1224.75,1233.4,1138201,1399644646.0,1229.7,,-0.7013134425166281,1246.395,1242.045
768,2007-05-25,TCS,1220.95,1235.0,1208.0,1229.95,1224.75,1311042,1603066575.55,1222.74,,0.4245764441722838,1246.825,1241.336
769,2007-05-28,TCS,1250.0,1250.0,1223.55,1225.5,1229.95,646293,796206377.4,1231.96,,-0.36180332533843207,1246.08,1241.575
770,2007-05-29,TCS,1224.9,1235.0,1220.0,1231.15,1225.5,741820,911961223.35,1229.36,,0.46103631170951376,1245.9125,1241.5120000000002
771,2007-05-30,TCS,1250.0,1250.0,1210.2,1215.65,1231.15,650014,792321284.65,1218.93,,-1.2589855013605165,1243.395,1241.072
772,2007-05-31,TCS,1229.0,1229.0,1200.0,1208.35,1215.65,1294123,1568904157.45,1212.33,,-0.6005017891663046,1239.3025,1240.021
773,2007-06-01,TCS,1229.1,1229.1,1211.15,1218.7,1208.35,432247,526980526.7,1219.17,,0.856539909794359,1236.585,1239.335
774,2007-06-04,TCS,1228.0,1250.0,1202.0,1208.1,1218.7,463346,562939735.75,1214.94,,-0.8697792729958264,1233.3449999999998,1238.157
775,2007-06-05,TCS,1217.8,1217.8,1200.0,1208.05,1208.1,437900,529405923.75,1208.97,,-0.004138730237559352,1230.4199999999998,1236.257
776,2007-06-06,TCS,1215.0,1217.0,1178.2,1200.35,1208.05,958005,1154918274.75,1205.55,,-0.6373908364720041,1228.4625,1234.203
777,2007-06-07,TCS,1200.0,1214.4,1165.3,1207.0,1200.35,502235,605578414.15,1205.77,,0.5540050818511344,1227.3274999999999,1232.579
778,2007-06-08,TCS,1206.5,1230.5,1190.0,1220.1,1207.0,1504769,1833378931.95,1218.38,,1.0853355426677638,1225.705,1231.754
722,2007-06-11,TCS,1236.55,1239.4,1218.05,1221.35,1220.1,662034,813065053.85,1228.13,,0.10245061880173756,1224.26,1232.1609999999998
723,2007-06-12,TCS,1210.0,1230.0,1200.0,1217.35,1221.35,350518,425292970.25,1213.33,,-0.32750644778319077,1223.225,1231.541
724,2007-06-13,TCS,1219.0,1220.0,1193.3,1203.25,1217.35,442122,534108534.7,1208.06,,-1.158253583603722,1222.1775,1230.9289999999999
725,2007-06-14,TCS,1210.0,1220.0,1201.3,1204.55,1203.25,1044017,1259873398.5,1206.76,,0.1080407230417581,1219.905,1231.236
726,2007-06-15,TCS,1220.0,1220.0,1180.0,1184.4,1204.55,1245788,1486207567.25,1192.99,,-1.6728238761363052,1216.4825,1230.871
727,2007-06-18,TCS,1193.0,1195.0,1160.0,1162.6,1184.4,718614,842052987.6,1171.77,,-1.8405943937858982,1212.76,1230.155
728,2007-06-19,TCS,1165.1,1165.5,1143.3,1160.0,1162.6,873859,1008030092.05,1153.54,,-0.22363667641492427,1209.2275,1229.471
729,2007-06-20,TCS,1161.0,1173.0,1141.0,1147.0,1160.0,1006242,1160198772.05,1153.0,,-1.1206896551724137,1204.9074999999998,1228.067
730,2007-06-21,TCS,1145.0,1150.8,1130.0,1145.6,1147.0,760932,868713243.05,1141.64,,-0.12205754141238806,1200.95,1227.032
731,2007-06-22,TCS,1145.0,1155.0,1134.5,1139.95,1145.6,669326,762911032.7,1139.82,,-0.4931913407821111,1196.45,1226.02
732,2007-06-25,TCS,1139.95,1150.0,1118.75,1125.75,1139.95,700944,789890196.8,1126.89,,-1.2456686696784987,1191.4625,1224.516
733,2007-06-26,TCS,1131.0,1140.0,1117.85,1121.75,1125.75,708186,799671117.8,1129.18,,-0.35531867643793025,1185.9924999999998,1221.711
734,2007-06-27,TCS,1129.9,1138.7,1124.0,1133.15,1121.75,739174,835738810.0,1130.64,,1.0162692221974674,1181.8674999999998,1218.769
735,2007-06-28,TCS,1143.95,1143.95,1125.0,1136.85,1133.15,1085698,1230020513.7,1132.93,,0.32652340819836895,1178.2925,1216.501
736,2007-06-29,TCS,1141.0,1156.0,1140.05,1149.35,1136.85,751114,861032519.45,1146.34,,1.099529401416194,1174.825,1214.538
737,2007-07-02,TCS,1153.0,1153.0,1131.0,1134.45,1149.35,369288,421700859.85,1141.93,,-1.2963849132118037,1171.1425,1212.369
738,2007-07-03,TCS,1150.0,1150.0,1124.0,1127.6,1134.45,457342,516753370.95,1129.91,,-0.6038168275375853,1167.1200000000001,1209.7679999999998
739,2007-07-04,TCS,1128.0,1140.0,1116.0,1117.65,1127.6,603866,677048388.6,1121.19,,-0.8824051081943791,1162.985,1207.165
740,2007-07-05,TCS,1128.2,1128.2,1100.8,1111.65,1117.65,794801,883169333.95,1111.18,,-0.5368406925244933,1158.2175,1204.9009999999998
741,2007-07-06,TCS,1115.0,1164.9,1100.1,1158.65,1111.65,1901421,2172074453.5,1142.34,,4.227949444519408,1155.145,1203.647
742,2007-07-09,TCS,1168.4,1182.4,1165.0,1176.75,1158.65,1339942,1569532308.35,1171.34,,1.562162861951401,1152.915,1202.374
743,2007-07-10,TCS,1185.0,1200.0,1168.0,1183.15,1176.75,1873242,2225381688.65,1187.98,,0.5438708306777218,1151.205,1201.347
744,2007-07-11,TCS,1182.0,1185.0,1100.0,1148.9,1183.15,1515531,1739025953.8,1147.47,,-2.8948146895997966,1148.4875,1199.005
745,2007-07-12,TCS,1155.0,1169.0,1134.0,1162.55,1148.9,1440986,1652155293.2,1146.54,,1.1880929584820143,1146.3875,1196.452
746,2007-07-13,TCS,1236.1,1261.5,1130.25,1136.0,1162.55,1446162,1649717910.55,1140.76,,-2.2837727409573745,1143.9675,1193.711
747,2007-07-16,TCS,1135.0,1138.0,1114.0,1128.3,1136.0,997560,1119425590.3,1122.16,,-0.6778169014084547,1142.2525,1190.8190000000002
748,2007-07-17,TCS,1175.8,1175.8,1150.0,1155.75,1128.3,1541172,1786870834.0,1159.42,,2.4328636001063586,1142.04,1188.603
749,2007-07-18,TCS,1157.0,1170.0,1147.35,1166.65,1155.75,1092795,1268330675.9,1160.63,,0.9431105342851042,1143.0225,1187.146
750,2007-07-19,TCS,1167.0,1185.0,1165.5,1182.2,1166.65,1018878,1197490156.4,1175.3,,1.332876183945481,1144.8525,1186.1960000000001
694,2007-07-20,TCS,1189.0,1189.95,1167.4,1175.9,1182.2,936233,1103952226.0,1179.14,,-0.5329047538487527,1146.65,1184.663
751,2007-07-20,TCS,1189.0,1189.95,1167.4,1175.9,1182.2,936233,1103952226.0,1179.14,,-0.5329047538487527,1149.1575,1183.1760000000002
695,2007-07-23,TCS,1169.8,1195.0,1162.1,1190.95,1175.9,1179114,1394940752.45,1183.04,,1.2798707373075904,1152.6175,1182.234
696,2007-07-24,TCS,1189.9,1192.0,1167.0,1171.9,1190.95,781794,919149328.6,1175.69,,-1.5995633737772328,1154.5549999999998,1181.188
697,2007-07-25,TCS,1168.0,1171.0,1145.0,1148.2,1171.9,667543,769609047.3,1152.9,,-2.0223568563870673,1155.1225,1179.152
698,2007-07-26,TCS,1155.0,1210.0,1145.1,1189.1,1148.2,1500701,1763235320.4,1174.94,,3.5620971956105087,1157.1100000000001,1177.877
699,2007-07-27,TCS,1160.0,1175.0,1126.0,1153.0,1189.1,800809,931707360.05,1163.46,,-3.035909511395165,1158.0375,1176.196
700,2007-07-30,TCS,1150.0,1170.0,1130.25,1136.45,1153.0,458962,525497664.85,1144.97,,-1.4353859496964403,1158.48,1174.312
701,2007-07-31,TCS,1151.0,1162.0,1130.0,1156.3,1136.45,804635,921845707.65,1145.67,,1.7466672532887422,1160.4125,1172.77
702,2007-08-01,TCS,1140.0,1145.0,1110.3,1115.15,1156.3,1100859,1230317188.25,1117.6,,-3.558765026377226,1160.5875,1170.578
703,2007-08-02,TCS,1120.0,1124.5,1090.0,1095.15,1115.15,478002,528151294.7,1104.91,,-1.7934806976639912,1157.4125,1167.882
704,2007-08-03,TCS,1114.0,1114.0,1083.1,1096.9,1095.15,498439,546634894.75,1096.69,,0.1597954618088846,1153.42,1165.31
705,2007-08-06,TCS,1090.0,1118.0,1074.0,1099.45,1096.9,684387,748564136.75,1093.77,,0.2324733339411026,1149.2350000000001,1162.676
706,2007-08-07,TCS,1113.1,1117.8,1094.1,1109.3,1099.45,746303,825069636.55,1105.54,,0.8959024967028886,1147.255,1160.549
707,2007-08-08,TCS,1150.0,1169.0,1118.0,1152.6,1109.3,1013791,1172349480.6,1156.4,,3.9033624808437715,1146.7575000000002,1159.434
708,2007-08-09,TCS,1160.0,1188.85,1135.2,1145.7,1152.6,1268609,1478562894.35,1165.5,,-0.5986465382613104,1147.2425,1157.974
709,2007-08-10,TCS,1115.0,1153.5,1080.4,1144.5,1145.7,1572640,1761837774.6,1120.31,,-0.10473946059178192,1148.0525000000002,1156.702
710,2007-08-13,TCS,1150.0,1150.0,1125.15,1134.5,1144.5,301381,343113200.25,1138.47,,-0.873743993010048,1146.9900000000002,1155.231
711,2007-08-14,TCS,1135.0,1140.0,1120.0,1130.25,1134.5,305699,345183916.85,1129.16,,-0.37461436756280303,1145.17,1153.829
712,2007-08-16,TCS,1100.0,1119.6,1085.0,1088.0,1130.25,1665780,1830005200.3,1098.59,,-3.73811103738111,1140.46,1151.4489999999998
713,2007-08-17,TCS,1088.0,1093.0,1039.2,1056.15,1088.0,1725276,1834035106.1,1063.04,,-2.927389705882345,1134.4725,1148.17
714,2007-08-20,TCS,1083.5,1099.4,1051.1,1055.55,1056.15,1096711,1169326695.3,1066.21,,-0.05681011219998451,1128.4550000000002,1144.854
715,2007-08-21,TCS,1076.5,1076.5,1004.5,1015.25,1055.55,1090841,1118689023.05,1025.53,,-3.8179148311306856,1119.67,1140.8120000000001
716,2007-08-22,TCS,1020.0,1032.7,996.0,1025.9,1015.25,956655,973746798.25,1017.87,,1.0490027086924492,1112.37,1137.265
717,2007-08-23,TCS,1032.0,1048.0,1004.0,1007.9,1025.9,778437,797113092.7,1023.99,,-1.7545569743639842,1105.355,1133.3319999999999
718,2007-08-24,TCS,1015.0,1026.5,999.5,1018.4,1007.9,481743,487607078.45,1012.17,,1.0417700168667525,1096.82,1130.012
719,2007-08-27,TCS,1024.95,1038.8,1020.05,1026.5,1018.4,666714,684851187.35,1027.2,,0.795365278868816,1090.495,1127.29
720,2007-08-28,TCS,1036.0,1039.0,1011.0,1028.75,1026.5,565876,580558557.3,1025.95,,0.219191427179737,1085.11,1124.665
721,2007-08-29,TCS,1020.0,1039.8,1001.0,1031.6,1028.75,799172,818717149.45,1024.46,,0.27703523693802273,1078.875,1122.357
666,2007-08-29,TCS,1020.0,1039.8,1001.0,1031.6,1028.75,799172,818717149.45,1024.46,,0.27703523693802273,1074.6975,1120.0770000000002
667,2007-08-30,TCS,1042.0,1059.0,1025.0,1046.0,1031.6,1750793,1820808719.9,1039.99,,1.3958898797983805,1072.24,1118.198
668,2007-08-31,TCS,1052.0,1069.7,1047.0,1064.35,1046.0,594374,629002800.2,1058.26,,1.7543021032504693,1070.6125,1116.97
669,2007-09-03,TCS,1070.0,1075.0,1053.4,1061.25,1064.35,624066,662395765.55,1061.42,,-0.2912575750457941,1068.7025,1115.76
670,2007-09-04,TCS,1065.0,1087.7,1061.0,1066.1,1061.25,545689,584524601.65,1071.17,,0.45700824499410214,1066.5425,1114.419
671,2007-09-05,TCS,1067.0,1082.95,1065.1,1072.35,1066.1,879241,945093343.0,1074.9,,0.5862489447518995,1062.53,1113.129
672,2007-09-06,TCS,1065.0,1081.0,1061.0,1078.0,1072.35,467965,502137479.55,1073.02,,0.5268802163472832,1059.145,1111.702
673,2007-09-07,TCS,1077.0,1084.5,1070.0,1076.25,1078.0,422894,455328555.15,1076.7,,-0.16233766233766234,1055.7324999999998,1110.538
674,2007-09-10,TCS,1076.25,1076.25,1044.0,1047.25,1076.25,550265,579102730.65,1052.41,,-2.694541231126597,1051.37,1108.931
675,2007-09-11,TCS,1094.45,1094.45,1020.0,1023.35,1047.25,846639,873350830.7,1031.55,,-2.282167581761755,1046.025,1107.045
676,2007-09-12,TCS,1030.0,1037.75,1013.5,1015.6,1023.35,586026,597158560.55,1019.0,,-0.7573166560805198,1042.405,1105.124
677,2007-09-13,TCS,1024.9,1035.0,1010.4,1030.8,1015.6,538268,552219863.9,1025.92,,1.4966522252855388,1041.1375,1102.567
678,2007-09-14,TCS,1050.0,1050.0,1018.1,1022.45,1030.8,475057,487706646.8,1026.63,,-0.8100504462553269,1039.4824999999998,1099.481
679,2007-09-17,TCS,1025.0,1031.8,995.7,997.65,1022.45,1271544,1277830017.45,1004.94,,-2.425546481490544,1038.6025,1095.771
680,2007-09-18,TCS,997.0,1007.7,993.0,1002.45,997.65,1235702,1236189840.5,1000.39,,0.4811306570440604,1037.4299999999998,1092.8419999999999
681,2007-09-19,TCS,1025.0,1033.7,1017.2,1023.05,1002.45,1160667,1186684496.6,1022.42,,2.0549653349294137,1038.1875,1090.052
682,2007-09-20,TCS,1020.0,1022.1,997.2,1002.05,1023.05,588789,589711533.9,1001.57,,-2.0526855969893947,1037.3700000000001,1087.373
683,2007-09-21,TCS,1002.05,1027.0,978.0,1017.8,1002.05,1982176,1974170242.95,995.96,,1.5717778553964372,1036.935,1085.163
684,2007-09-24,TCS,1020.0,1030.35,1000.2,1007.25,1017.8,928761,934688328.1,1006.38,,-1.0365494203183292,1035.8600000000001,1082.193
685,2007-09-25,TCS,1010.0,1014.0,996.2,1001.7,1007.25,1350124,1357790094.6,1005.68,,-0.5510052122114624,1034.365,1078.894
686,2007-09-26,TCS,1010.0,1048.8,1005.0,1040.75,1001.7,2085223,2150120612.3,1031.12,,3.8983727662972902,1034.8225,1076.065
687,2007-09-27,TCS,1050.0,1067.5,1047.0,1062.5,1040.75,2150535,2277200812.25,1058.9,,2.089839058371367,1035.6475,1073.797
688,2007-09-28,TCS,1025.0,1080.0,1025.0,1060.15,1062.5,1562383,1654571280.25,1059.0,,-0.22117647058822673,1035.4375,1071.482
689,2007-10-01,TCS,1061.0,1061.0,1023.0,1041.65,1060.15,544145,563678669.8,1035.9,,-1.7450360798000282,1034.4575,1068.496
690,2007-10-03,TCS,1050.0,1095.0,1049.9,1079.2,1041.65,1280718,1371980553.05,1071.26,,3.604857677722839,1035.1125,1066.642
691,2007-10-04,TCS,1085.0,1085.0,1054.0,1079.3,1079.2,1089951,1166168395.8,1069.93,,0.009266123054105731,1035.46,1065.2640000000001
692,2007-10-05,TCS,1079.3,1079.3,1057.3,1072.8,1079.3,436012,465970705.4,1068.71,,-0.6022421940146392,1035.2,1062.938
693,2007-10-08,TCS,1081.05,1098.8,1062.2,1078.35,1072.8,665536,719779440.5,1081.5,,0.5173378076062597,1035.305,1061.445
636,2007-10-08,TCS,1081.05,1098.8,1062.2,1078.35,1072.8,665536,719779440.5,1081.5,,0.5173378076062597,1036.8600000000001,1060.2830000000001
637,2007-10-09,TCS,1080.0,1104.8,1075.3,1094.95,1078.35,926910,1011536011.9,1091.3,,1.5393888811610459,1040.44,1059.056
638,2007-10-10,TCS,1104.7,1130.25,1098.4,1125.5,1094.95,995809,1109776863.45,1114.45,,2.790081738892183,1045.935,1059.263
639,2007-10-11,TCS,1135.0,1135.4,1060.0,1072.0,1125.5,1399585,1509268741.7,1078.37,,-4.7534429142603285,1047.9950000000001,1058.8
640,2007-10-12,TCS,1052.0,1075.0,1030.3,1063.5,1072.0,1228230,1288841482.7,1049.35,,-0.792910447761194,1050.0475000000001,1058.132
641,2007-10-15,TCS,1070.0,1091.65,1059.75,1074.15,1063.5,1717900,1842629548.65,1072.61,,1.0014104372355515,1053.8725,1057.626
642,2007-10-16,TCS,1100.0,1115.0,1061.0,1068.4,1074.15,1765132,1899799928.0,1076.29,,-0.5353069869198901,1057.17,1056.808
643,2007-10-17,TCS,1060.0,1115.0,1000.0,1094.7,1068.4,1731310,1892377078.4,1093.03,,2.4616248596031407,1060.7525,1055.65
644,2007-10-18,TCS,1135.0,1149.9,1077.3,1123.85,1094.7,3411359,3845782484.2,1127.35,,2.662829999086495,1066.8425,1055.213
